,0
277, Let’s also eliminate all fees for concealed carry permits in the state
278," We will pay the costs for federalbackground checks, as well"
279, It will not cost you a penny to exercise your Second Amendment rights in SouthDakota
280," Three years ago, Constitutional Carry was the very first bill that I signed as Governor"
281, We guaranteed the rightof our people to keep and bear arms
282," Together, we will continue to defend this key constitutional liberty"
283," Finally, although we don’t have many taxes in South Dakota, I am proposing that we eliminate a ridiculous tax"
284,Did you know that we have a bingo tax? This is largely a tax on our elderly populations and veterans
285," I’mproposing that we get rid of it, and this is just the beginning"
286,"Vaccine Legislation   Financially, we see the impact of protecting liberty in South Dakota, but unfortunately, personal liberties areunder attack"
287, But that attack IS NOT coming from state government
288," It’s coming from the BidenAdministration in Washington, D"
289,C
290, I always promised you I would protect our state from overbearing federal intrusion into our daily lives
291, So wetook action
292," South Dakota has joined four lawsuits against the Biden Administration's unconstitutional vaccinemandates, and we are winning in court"
293,   The issue has advanced to the United States Supreme Court and oralarguments were heard last week
294, The COVID vaccination should be a choice
295, And we should reject the efforts that we’re seeing in other parts ofthe country to divide us into two classes: vaccinated and unvaccinated
296, Unvaccinated Americans are stillAmericans
297, We live in a free country – free to make our own decisions
298, The government does not get to makethem for us
299," I am bringing legislation this session to protect the people’s right to a medical or religious exemption fromCOVID vaccines, just as my executive order did for state employees"
300, We will also recognize natural immunity
301, Ihope you will support the bill
302,"  Game, Fish, and Parks From day one, it has been my priority to focus on the next generation of South Dakotans"
303, Our way of life herehttps://news
304,sd
305,gov/newsitem
306,"aspx?id=28835Page 8 of 142022 State of the State3/20/22, 9:49 PMis special, but so are our natural resources"
307," Teddy Roosevelt once said, “Of all the questions which can come before this great nation, there is none whichcompares in importance with the great central task of leaving this land even a better land for our descendantsthan it is for us"
308,” We take that message to heart here in South Dakota
309, We take care of our natural resources because we wantthem to be available for our kids and grandkids
310, U
311,S
312, News & World Report ranks South Dakota in the Top 3 for Natural Environment and top 3 for the leastpollution
313, We are nearly four-times higher than the national average for using renewable energy
314,  Second Century One of the first priorities I outlined as Governor was the Second Century Initiative
315," This Initiative raises moneyto support pheasant habitat, trap predators who threaten our pheasant populations, and educate SouthDakotans about our wildlife and land"
316, It helps preserve our state’s status as a top destination for pheasanthunting
317," The Second Century Initiative has benefitted hunters, while also supporting our farmers and ranchers"
318, They’reimproving water and soil quality and enhancing opportunities for all who enjoy the outdoors
