,0
107,"That’s why I’m proposing legislation to make prices more transparent, safely re-import lower-cost prescription drugs from Canada, andcap run-away prices on prescription drugs here at home"
108,"Three in ten Americans report cutting pills in half, skipping doses, or swapping out drugs to save money – that stops now"
109,"Two years ago, we were in the early innings of Covid when we launched the Reopening Committee, led by medical, business and laborleaders alike, as we reopened our state safely without looking back"
110,"Our construction sites and manufacturing facilities never closed, neither did our parks or beaches, our restaurants and stores reopenedquickly, our essential workers were heroic in continuing to provide daycare, healthcare, food, and freight"
111,"Together, we decided on tax cuts for working families, increases in nursing and group home rates, compensation for essential workerswho contracted COVID, and $20 million in hazard pay bonuses for essential workers in state government"
112,I’m proposing to nearly double that hazard pay budget
113, I hope employers in the private sector follow our lead in providing hazard paybonuses to our amazing frontline workers
114,I appreciate the authority you have granted me to keep the state safe during the pandemic
115," But I am most appreciative of each andevery one of the residents who stepped up and did the right thing – for themselves, their families and their communities"
116," We got hithard and hit early, but in each successive wave we did better and better"
117,"A very special shout out to outgoing COO, Josh Geballe, who helped lead our e"
118," He deserves a break, but believeme, he isn’t going far"
119,"Now two years later, we have the tools and the experience to keep ourselves safe"
120," We’re one of the best vaccinated in the country andrecently distributed millions of masks and rapid tests, nearly overnight"
121,"Omicron was a curve ball, but our hospitals stayed above water and vaccines lessened the severity of the virus"
122," I have asked you, thelegislature, to weigh in on the last few executive orders, which allow us to move quickly in the event of another Covid variant"
123,"Before you do, working with my neighboring governors, I believe it’s time to end the statewide school mask mandate and enable eachand every board of education to decide what is best for their schools"
